"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"Histidine.kinase..2.7.13.3.",68.2234721559711,78.6165063461509,147.507418082005,39.0810101294897,5.48648056009284e-27,3.08888855533227e-24
"Hydrolases....Acting.on.acid.anhydrides....In.phosphorous.containing.anhydrides..3.6.1...",116.167211689334,109.750113680935,131.889547568733,42.2795515146499,3.37614533331435e-19,9.50384911327988e-17
"Cytochrome.c.oxidase..1.9.3.1.",64.2012005324916,68.2142230849969,87.7278762970788,36.4961472393865,4.65626258211231e-17,8.73825277909743e-15
"Pyruvate..water.dikinase..2.7.9.2.",21.1249124141673,21.1723888345129,39.0143663599173,20.2518870801432,1.25007956119752e-12,1.6850488738468e-10
"Acetate..CoA.ligase..6.2.1.1.",23.2906671278089,23.3697457986348,36.7362296068012,20.7726144599167,1.49649100696874e-12,1.6850488738468e-10
"Leucine..tRNA.ligase..6.1.1.4.",37.24481738021,41.6971750471902,68.3245027719378,3.2865424721363,2.37923145081623e-12,2.2325121780159e-10
"Urocanate.hydratase..4.2.1.49.",13.5898900353631,16.7886855086227,26.0117405556347,15.9071808480994,6.03421093990858e-12,4.85322965595505e-10
"Endopeptidase.La..3.4.21.53.",23.6197115201985,26.282020150303,39.399637334085,21.0438410529125,5.71919668069954e-11,4.0248846640423e-09
"tRNA.guanine.34..transglycosylase..2.4.2.29.",11.0521704866525,19.1429208167953,19.3535801745761,11.6497814806762,3.27016539759153e-10,2.04567013204893e-08
"X3.hydroxyacyl.CoA.dehydrogenase..1.1.1.35.",19.4488719800946,26.734271578598,13.2121687562422,16.397609449379,3.2650336637713e-09,1.83821395270324e-07
"CTP.synthase..glutamine.hydrolyzing...6.3.4.2.",20.5570618672707,21.4185257002986,35.3058522172748,10.8638634017473,1.01753635452789e-08,5.20793606908365e-07
"Serine.type.D.Ala.D.Ala.carboxypeptidase..3.4.16.4.",18.9239418758775,20.0564051882439,28.908495624978,10.3009392788868,3.04282301065725e-08,1.42759112916669e-06
"Enoyl.CoA.hydratase..4.2.1.17.",14.7806135423907,25.6007736224612,14.9960239145166,14.4557413081432,3.86977507623991e-08,1.67591028301775e-06
"Glycogen.phosphorylase..2.4.1.1.",17.3260377091325,17.5823175241453,36.1335897113875,6.83264503461941,8.98538645963841e-08,3.16173286048526e-06
"Sulfate.transporting.ATPase..3.6.3.25.",10.6526944449662,18.4510080161883,17.800235467894,14.6484895274039,7.99067353682061e-08,3.16173286048526e-06
"Glutamine..tRNA.ligase..6.1.1.18.",15.040263615092,9.85528740514354,17.8267462844406,13.7703281958235,8.88043858072151e-08,3.16173286048526e-06
"Argininosuccinate.lyase..4.3.2.1.",16.7934029868842,16.7780149790219,29.7891242881635,8.32381483518952,1.00358197807252e-07,3.32362737444015e-06
"Adenosinetriphosphatase..3.6.1.3.",10.4215929084904,16.2634813782506,18.1385499819639,15.7459381195078,1.33376034780094e-07,4.17170597673294e-06
"Propionyl.CoA.carboxylase..6.4.1.3.",19.5897352786878,21.1088009752559,9.07009015711723,15.7098569813574,1.99490550413725e-07,5.91121999383827e-06
"Glucose.6.phosphate.dehydrogenase..NADP......1.1.1.49.",10.3940817018733,11.5137270932601,19.4811451784899,8.36180546503734,2.47830993547805e-07,6.97644246837072e-06
"Phosphoenolpyruvate.carboxylase..4.1.1.31.",22.9395462109341,15.0101617740767,32.8465745890572,11.4429559997188,2.92026636607627e-07,7.82909506714733e-06
"Inorganic.diphosphatase..3.6.1.1.",11.7179638894629,20.2961088178071,7.87589700011749,10.3446888467212,4.29766746851122e-07,1.09981217489628e-05
"Acetyl.CoA.carboxylase..6.4.1.2.",26.5921229352437,25.2877524401725,36.1854047862842,17.6695122665396,9.59791499740098e-07,2.34940267110294e-05
"X.Glutamate..ammonia.ligase..adenylyltransferase..2.7.7.42.",10.9971480734182,10.2829173860208,12.3353226136794,21.3654054946461,1.11070829549601e-06,2.60553654318439e-05
"Carbonate.dehydratase..4.2.1.1.",17.3260377091325,17.5823175241453,26.6533480958265,8.57401678123947,1.1672734436799e-06,2.62869979516714e-05
"Aldehyde.dehydrogenase..NAD......1.2.1.3.",23.6549273448468,25.0705064853048,31.8325766770033,24.5660078987113,1.45773462754161e-06,3.15655613579203e-05
"NAD....synthase..6.3.1.5.",8.59258720526963,11.4352907193641,10.4666526168922,5.78212774647714,2.32062718351513e-06,4.83893742340377e-05
"Transferases....Transferring.nitrogenous.groups....Transaminases..aminotransferases...2.6.1...",37.853837098691,29.0596804258236,41.0391339014968,31.3394173187744,2.46183214025078e-06,4.95004105343282e-05
"Threonine.ammonia.lyase..4.3.1.19.",18.7538160995719,20.5654670106072,26.3925443070647,2.05172613699482,3.19250169528827e-06,6.19785673947344e-05
"Phosphogluconate.dehydratase..4.2.1.12.",7.29621622429716,7.83655155052052,14.482111842259,7.72400794034476,4.09531736339959e-06,7.68554558531323e-05
"Nickel.transporting.ATPase..3.6.3.24.",4.42945228319689,5.94450045943419,17.4904534947026,16.3293585217508,7.5746340193722e-06,0.000129227847057774
"X3.isopropylmalate.dehydratase..4.2.1.33.",25.4564218414505,25.5671771510527,26.6778371880413,4.23150065927138,7.28436720260505e-06,0.000129227847057774
"Glucarate.dehydratase..4.2.1.40.",5.1304615106556,5.6496718653983,11.1412599207001,7.91452218417943,7.40686009093006e-06,0.000129227847057774
"GMP.synthase..glutamine.hydrolyzing...6.3.5.2.",13.3158680562078,23.0637600202353,13.655319978302,13.7602916990938,7.88245195972254e-06,0.000130524130980111
"Glutamate.synthase..ferredoxin...1.4.7.1.",27.7942344713392,28.8111049885325,26.0032298842334,5.68060738015187,1.07600461516995e-05,0.000168275166205745
"GDP.mannose.4.6.dehydratase..4.2.1.47.",5.58547863038026,5.80348003573534,9.61348040040898,8.33000365309309,1.06816181304588e-05,0.000168275166205745
"Formate.dehydrogenase..1.2.1.2.",13.2256298183252,14.7686154978445,37.8276077801427,26.4361764256363,1.12769236639026e-05,0.000171592108723707
"Formyl.CoA.transferase..2.8.3.16.",7.32372743091429,12.6850680111294,8.004407634187,9.13680463228693,1.52481115081886e-05,0.000220120173823338
"Non.reducing.end.alpha.L.arabinofuranosidase..3.2.1.55.",7.32372743091429,12.6850680111294,8.004407634187,9.13680463228693,1.52481115081886e-05,0.000220120173823338
"Uroporphyrinogen.decarboxylase..4.1.1.37.",14.3541449588915,9.00460228252062,22.6151605745359,10.1362983186188,1.66271012853272e-05,0.00023402645059098
"Methylmalonyl.CoA.mutase..5.4.99.2.",13.8485027784561,23.9863104210448,19.9393291912076,17.3470861103636,1.77295873708382e-05,0.000243457504628827
"Cystathionine.beta.lyase..4.4.1.8.",5.59266458360728,9.68677920849885,10.4931634334388,9.15919304136335,1.91063376806729e-05,0.000256115907481402
"Aspartate.carbamoyltransferase..2.1.3.2.",11.0246592800354,13.9916901311478,17.9806916408807,14.2357358048848,2.58176297001064e-05,0.000338030826073487
"CDP.diacylglycerol..serine.O.phosphatidyltransferase..2.7.8.8.",6.06257227459015,7.17333294682704,7.43665876270084,7.10136801448299,2.86757687588619e-05,0.000366919495709982
"Phosphoserine.transaminase..2.6.1.52.",8.01755070514598,7.74035547375514,16.0345109187853,6.07398647928546,3.01508258632482e-05,0.00037722033246686
"Potassium.transporting.ATPase..3.6.3.12.",14.3536262940873,19.6522169567705,23.8594080101414,10.7489775104914,3.28739995862788e-05,0.000402349168849455
"X2.methylisocitrate.dehydratase..4.2.1.99.",9.82623115497665,11.9785416406832,13.8603957075239,8.80230800369073,3.59652966385935e-05,0.000430818340585705
"X3.isopropylmalate.dehydrogenase..1.1.1.85.",9.32881225737665,9.81930833990632,17.7474747628416,14.1701060099607,4.55296318334741e-05,0.00053402464004679
"Amidase..3.5.1.4.",4.99730283009352,5.43628653815489,8.57606949031635,5.94286270759757,8.42329324317803e-05,0.000967819203246782
"Non.specific.protein.tyrosine.kinase..2.7.10.2.",13.7438926341195,5.74185940526255,13.8878521542262,10.5577696712801,8.65962035490618e-05,0.000975073251962436
"tRNA.dimethylallyltransferase..2.5.1.75.",4.06519206615897,3.99662265416666,7.90335344681981,7.06470908948975,9.94360815436549e-05,0.00109769635115839
"Polyribonucleotide.nucleotidyltransferase..2.7.7.8.",24.3911523969538,23.9797359249999,31.6229032610233,18.3025640998645,0.000199130502792077,0.00215597063599883
"L.arabinose.isomerase..5.3.1.4.",5.39677887177976,6.08022336151673,8.756525663303,5.08996023561119,0.000243951014723814,0.00259140417527372
"X2..3..cyclic.nucleotide.2..phosphodiesterase..3.1.4.16.",3.0626496529278,5.30466480465413,9.19589436474005,2.79988753825885,0.000259742512112904,0.00270805619110306
"Urease..3.5.1.5.",8.024736658373,12.1236624306575,9.63620869633281,4.12542265358942,0.000412313939535008,0.00422059541742199
"X12.oxophytodienoate.reductase..1.3.1.42.",4.56261096375897,6.17163595577277,5.49318446705219,6.14274691729678,0.000474746181370076,0.00463534847905744
"Hydrolases....Acting.on.carbon.nitrogen.bonds..other.than.peptide.bonds....In.linear.amides..3.5.1...",19.1406715058993,11.6535902961728,25.1263837416707,10.3387836215999,0.00047753145965423,0.00463534847905744
"Phosphopyruvate.hydratase..4.2.1.11.",11.984281250587,20.7573840182118,14.9658610413676,13.0809808123806,0.000467361642121745,0.00463534847905744
"Phospholipase.C..3.1.4.3.",7.39415908021093,9.40270917556744,4.30075210634343,5.78996230107781,0.000518388235161968,0.00494665383722353
"Spermidine.synthase..2.5.1.16.",1.86422152786909,3.22892640283295,8.60163467670728,7.1258747209357,0.000592560265152979,0.00556019048801878
"NADPH.dehydrogenase..1.6.99.1.",6.95946721387638,10.2867594761318,6.89056209296241,3.05029777155591,0.000696042180472632,0.00642412700993593
"Quercetin.2.3.dioxygenase..1.13.11.24.",7.18390146192936,3.92051120527921,3.59787318969789,4.10710748272922,0.000716436176404544,0.00650570269864126
"Dihydroorotate.dehydrogenase..quinone...1.3.5.2.",3.46212569461403,5.99657760526119,6.08744415508497,2.06350142938086,0.000761260989148211,0.00669671776391317
"Pyrroline.5.carboxylate.reductase..1.5.1.2.",4.2610777779865,7.38040320647531,4.68912089901905,2.31344811912187,0.000758554987830658,0.00669671776391317
"Acetylglutamate.kinase..2.7.2.8.",4.66055381967273,8.07231600708237,6.37179140590589,6.53624539221318,0.000872643227243663,0.00744966018348141
"Deoxyribose.phosphate.aldolase..4.1.2.4.",1.59790416674494,2.76765120242824,6.81399699781004,4.3037735406577,0.000873317179591071,0.00744966018348141
"HtrA2.peptidase..3.4.21.108.",3.09786547757611,3.69707268219794,5.23427193860178,4.53897270957489,0.00092179461541983,0.00774582639524424
"X3.oxoadipyl.CoA.thiolase..2.3.1.174.",5.39677887177976,6.08022336151673,4.3792084618072,3.8260935699014,0.000940034406254388,0.00778293192237089
"X23S.rRNA..guanosine.2251..2..O..methyltransferase..2.1.1.185.",2.92949097236572,5.07402720445178,6.21690041931017,2.04195914454596,0.00111079440325628,0.00906343839178677
"Acyl..acyl.carrier.protein...UDP.N.acetylglucosamine.O.acyltransferase..2.3.1.129.",3.99476041686234,6.9191280060706,8.49572187454119,8.71499385628424,0.00114333465485699,0.00919567729549261
