"rows.list[[i]]","PHYLLO09","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29","PHYLLO30"
"ribosomal.protein.L35..TIGR00001.",0,0.67827255371171,0.944386179452704,0.501164800268452,4.61128781447284,0.975923725382392
"ribosomal.protein.S16..TIGR00002.",0,2.03481766113513,6.61070325616893,4.00931840214761,0,3.90369490152957
"copper.ion.binding.protein..TIGR00003.",0,3.39136276855855,5.66631707671622,6.51514240348987,0,5.85554235229435
"reactive.intermediate.imine.deaminase..TIGR00004.",4.34978274794848,1.35654510742342,2.83315853835811,5.01164800268452,0,4.87961862691196
"pseudouridine.synthase..RluA.family..TIGR00005.",13.0493482438454,25.0960844873333,28.3315853835811,22.0512512118119,13.8338634434185,23.4221694091774
"X16S.rRNA..cytosine.1402..N.4...methyltransferase..TIGR00006.",0,10.1740883056756,7.55508943562163,9.02096640483213,4.61128781447284,9.75923725382392
"X1..5.phosphoribosyl..5...5.phosphoribosylamino.methylideneamino.imidazole.4.carboxamide.isomerase..TIGR00007.",0,9.49581575196394,1.88877235890541,14.5337792077851,0,13.6629321553535
"translation.initiation.factor.IF.1..TIGR00008.",4.34978274794848,0.67827255371171,0.944386179452704,4.51048320241607,0,3.90369490152957
"ribosomal.protein.L28..TIGR00009.",4.34978274794848,1.35654510742342,4.72193089726352,3.50815360187916,4.61128781447284,3.90369490152957
"hydrolase..TatD.family..TIGR00010.",13.0493482438454,12.2089059668108,11.3326341534324,15.0349440080536,0,14.6388558807359
"Cys.tRNA.Pro..deacylase..TIGR00011.",0,4.06963532227026,2.83315853835811,2.00465920107381,0,1.95184745076478
"ribosomal.protein.L29..TIGR00012.",0,0,0.944386179452704,0.501164800268452,0,0
"X4.oxalocrotonate.tautomerase.family.enzyme..TIGR00013.",0,0,0,0.501164800268452,0,0
"arsenate.reductase..glutaredoxin...TIGR00014.",0,8.81754319825223,1.88877235890541,4.51048320241607,0,3.90369490152957
