"rows.list[[i]]","PHYLLO10","PHYLLO15","PHYLLO23","PHYLLO16","PHYLLO24","PHYLLO25"
"ribosomal.protein.L35..TIGR00001.",0,4.11507059994938,3.15945595794371,1.93087418561431,0,1.15437077850344
"ribosomal.protein.S16..TIGR00002.",0,2.05753529997469,3.55438795268668,7.72349674245724,0,4.61748311401376
"copper.ion.binding.protein..TIGR00003.",4.20603069661311,24.6904235996963,17.3770077686904,21.2396160417574,4.05103882720449,7.50341006027236
"reactive.intermediate.imine.deaminase..TIGR00004.",12.6180920898393,4.11507059994938,6.71384391063039,5.79262255684293,8.10207765440898,5.19466850326548
"pseudouridine.synthase..RluA.family..TIGR00005.",96.7387060221015,49.3808471993926,33.569219553152,30.893986969829,52.6635047536584,46.7520165293893
"X16S.rRNA..cytosine.1402..N.4...methyltransferase..TIGR00006.",0,0,11.8479598422889,15.4469934849145,10.1275970680112,6.92622467102064
"X1..5.phosphoribosyl..5...5.phosphoribosylamino.methylideneamino.imidazole.4.carboxamide.isomerase..TIGR00007.",4.20603069661311,0,9.47836787383114,5.79262255684293,8.10207765440898,14.429634731293
"translation.initiation.factor.IF.1..TIGR00008.",4.20603069661311,12.3452117998481,4.73918393691557,15.4469934849145,6.07655824080673,2.30874155700688
"ribosomal.protein.L28..TIGR00009.",4.20603069661311,6.17260589992407,4.34425194217261,1.93087418561431,2.02551941360224,1.15437077850344
"hydrolase..TatD.family..TIGR00010.",168.241227864524,22.6328882997216,16.1922117844615,19.3087418561431,12.1531164816135,13.8524493420413
"Cys.tRNA.Pro..deacylase..TIGR00011.",4.20603069661311,8.23014119989876,2.36959196845779,1.93087418561431,2.02551941360224,1.73155616775516
"ribosomal.protein.L29..TIGR00012.",0,0,1.57972797897186,0,0,1.73155616775516
"X4.oxalocrotonate.tautomerase.family.enzyme..TIGR00013.",0,0,1.97465997371482,0,0,0
"arsenate.reductase..glutaredoxin...TIGR00014.",0,4.11507059994938,4.34425194217261,0,8.10207765440898,9.81215161727923
"acetate.kinase..TIGR00016.",0,0,9.87329986857411,13.5161192993002,8.10207765440898,15.0068201205447
"cytidylate.kinase..TIGR00017.",0,2.05753529997469,11.453027847546,9.65437092807155,8.10207765440898,10.9665223957827
"pantoate..beta.alanine.ligase..TIGR00018.",0,0,7.89863989485929,0,0,8.65778083877579
"peptide.chain.release.factor.1..TIGR00019.",4.20603069661311,12.3452117998481,27.2503076372645,28.9631127842146,20.2551941360224,23.0874155700688
"peptide.chain.release.factor.2..TIGR00020.",0,2.05753529997469,24.0908516793208,23.1704902273717,4.05103882720449,20.2014886238102
"ribose.5.phosphate.isomerase.A..TIGR00021.",12.6180920898393,10.2876764998735,3.94931994742964,1.93087418561431,6.07655824080673,11.5437077850344
"YhcH.YjgK.YiaL.family.protein..TIGR00022.",0,0,1.57972797897186,0,2.02551941360224,0.57718538925172
"acyl.phosphate.glycerol.3.phosphate.acyltransferase..TIGR00023.",0,0,3.94931994742964,0,0,2.8859269462586
"ABC.transporter.efflux.protein..DrrB.family..TIGR00025.",0,0,0.394931994742964,0,0,0
"deazaflavin.dependent.oxidoreductase..nitroreductase.family..TIGR00026.",0,0,0,0,0,0
"methyltransferase..TIGR00027.family..TIGR00027.",0,0,0,0,0,0.57718538925172
"ribosomal.protein.S20..TIGR00029.",0,0,0,0,2.02551941360224,1.15437077850344
"ribosomal.protein.S21..TIGR00030.",0,0,0,1.93087418561431,0,1.15437077850344
"UDP.galactopyranose.mutase..TIGR00031.",0,10.2876764998735,12.6378238317749,11.5852451136859,0,18.469932456055
"argininosuccinate.synthase..TIGR00032.",8.41206139322622,16.4602823997975,36.3337435163527,38.6174837122862,36.4593494448404,20.2014886238102
"chorismate.synthase..TIGR00033.",0,0,15.7972797897186,0,2.02551941360224,19.6243032345585
"X3.deoxy.7.phosphoheptulonate.synthase..TIGR00034.",0,4.11507059994938,29.2249676109794,0,26.3317523768292,25.3961571270757
"aspartate.racemase..TIGR00035.",0,0,9.47836787383114,0,0,7.50341006027236
"X4.hydroxy.tetrahydrodipicolinate.reductase..TIGR00036.",0,6.17260589992407,15.0074158002326,9.65437092807155,4.05103882720449,14.429634731293
"translation.elongation.factor.IF5A..TIGR00037.",0,0,0,0,0,0
"translation.elongation.factor.P..TIGR00038.",0,24.6904235996963,15.7972797897186,13.5161192993002,6.07655824080673,12.6980785635378
"X6.pyruvoyl.tetrahydropterin.synthase.QueD.family.protein..TIGR00039.",0,2.05753529997469,0,0,0,1.15437077850344
"phosphodiesterase..MJ0936.family..TIGR00040.",0,0,0,0,0,2.30874155700688
"dTMP.kinase..TIGR00041.",0,0,7.89863989485929,0,8.10207765440898,0
"non.canonical.purine.NTP.pyrophosphatase..RdgB.HAM1.family..TIGR00042.",0,0,8.68850388434521,9.65437092807155,12.1531164816135,9.23496622802751
"probable.rRNA.maturation.factor.YbeY..TIGR00043.",0,4.11507059994938,8.68850388434521,3.86174837122862,6.07655824080673,4.61748311401376
"pyridoxal.phosphate.enzyme..YggS.family..TIGR00044.",0,0,5.5290479264015,7.72349674245724,4.05103882720449,11.5437077850344
"glycerate.kinase..TIGR00045.",0,12.3452117998481,6.71384391063039,5.79262255684293,4.05103882720449,7.50341006027236
"RNA.methyltransferase..RsmE.family..TIGR00046.",0,0,8.29357188960225,5.79262255684293,6.07655824080673,10.389337006531
"X23S.rRNA..adenine.2503..C.2...methyltransferase..TIGR00048.",0,6.17260589992407,22.511123700349,15.4469934849145,10.1275970680112,27.7048986840825
"iron.sulfur.cluster.assembly.accessory.protein..TIGR00049.",0,6.17260589992407,5.5290479264015,5.79262255684293,0,6.92622467102064
"RNA.methyltransferase..TrmH.family..group.1..TIGR00050.",0,12.3452117998481,7.10877590537336,11.5852451136859,6.07655824080673,8.08059544952408
"acyl.CoA.thioester.hydrolase..YbgC.YbaW.family..TIGR00051.",4.20603069661311,2.05753529997469,12.2428918370319,7.72349674245724,22.2807135496247,7.50341006027236
"nudix.type.nucleoside.diphosphatase..YffH.AdpP.family..TIGR00052.",8.41206139322622,10.2876764998735,9.08343587908818,3.86174837122862,22.2807135496247,15.5840055097964
"RIP.metalloprotease.RseP..TIGR00054.",4.20603069661311,14.4027470998228,20.9313957213771,28.9631127842146,12.1531164816135,17.3155616775516
"di.trans.poly.cis.decaprenylcistransferase..TIGR00055.",0,6.17260589992407,7.89863989485929,21.2396160417574,0,15.5840055097964
"ABC.transport.permease.subunit..TIGR00056.",0,10.2876764998735,13.4276878212608,13.5161192993002,16.204155308818,18.469932456055
"tRNA.threonylcarbamoyl.adenosine.modification.protein..Sua5.YciO.YrdC.YwlC.family..TIGR00057.",0,4.11507059994938,9.87329986857411,5.79262255684293,0,12.1208931742861
"ribosomal.protein.L17..TIGR00059.",0,12.3452117998481,9.47836787383114,7.72349674245724,10.1275970680112,8.65778083877579
"ribosomal.protein.L18..TIGR00060.",0,0,2.36959196845779,0,0,6.34903928176892
"ribosomal.protein.L21..TIGR00061.",0,2.05753529997469,2.76452396320075,1.93087418561431,0,3.46311233551032
"ribosomal.protein.L27..TIGR00062.",0,4.11507059994938,4.34425194217261,0,0,2.8859269462586
"GTP.cyclohydrolase.I..TIGR00063.",4.20603069661311,4.11507059994938,9.08343587908818,1.93087418561431,2.02551941360224,8.08059544952408
"signal.recognition.particle.docking.protein.FtsY..TIGR00064.",0,4.11507059994938,12.2428918370319,11.5852451136859,12.1531164816135,17.3155616775516
"cell.division.protein.FtsZ..TIGR00065.",0,22.6328882997216,28.8300356162364,30.893986969829,0,17.3155616775516
"gamma.glutamyltransferase..TIGR00066.",12.6180920898393,4.11507059994938,35.1489475321238,5.79262255684293,22.2807135496247,22.5102301808171
"glutamate.racemase..TIGR00067.",0,12.3452117998481,12.2428918370319,9.65437092807155,0,12.1208931742861
"lactoylglutathione.lyase..TIGR00068.",4.20603069661311,6.17260589992407,7.89863989485929,11.5852451136859,4.05103882720449,6.34903928176892
"histidinol.dehydrogenase..TIGR00069.",0,0,22.511123700349,0,0,29.4364548518377
"ATP.phosphoribosyltransferase..TIGR00070.",0,20.5753529997469,17.7719397634334,3.86174837122862,2.02551941360224,11.5437077850344
"tRNA.pseudouridine.38.40..synthase..TIGR00071.",4.20603069661311,10.2876764998735,14.6124838054897,13.5161192993002,4.05103882720449,15.5840055097964
"hydrogenase.maturation.protease..TIGR00072.",0,0,0,0,0,0
"hydrogenase.accessory.protein.HypB..TIGR00073.",0,0,0,0,0,0
