"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"ribosomal.protein.L35..TIGR00001.",0,0,3.34371645912204,2.51119742352905,2.69698324235388,0.676565922705427,0.835333541039974,3.73957370361435,0,1.5749526770572,0,0,0.959765406949145,0.525709562801592,3.94450287301626
"ribosomal.protein.S16..TIGR00002.",0,1.04927398844019,1.67185822956102,2.51119742352905,3.03410614764811,2.02969776811628,5.84733478727982,0,0,6.29981070822879,1.80996204665268,0,3.83906162779658,4.20567650241273,0
"copper.ion.binding.protein..TIGR00003.",0,20.9854797688038,20.0622987547323,16.3227832529388,14.8334078329463,3.38282961352713,5.01200124623984,41.1353107397578,2.13683423735099,17.3244794476292,21.7195445598322,3.29233369309054,6.23847514516944,6.83422431642069,0
"reactive.intermediate.imine.deaminase..TIGR00004.",0,2.09854797688038,3.34371645912204,2.51119742352905,5.73108939000199,1.35313184541085,2.50600062311992,7.47914740722869,2.13683423735099,4.72485803117159,1.80996204665268,6.58466738618109,4.31894433127115,5.25709562801592,0
"pseudouridine.synthase..RluA.family..TIGR00005.",8.2959462835097,35.6753156069664,40.1245975094645,11.3003884058807,28.6554469500099,25.0329391401008,25.0600062311992,0,32.0525135602648,25.1992428329152,47.0590132129697,42.8003380101771,38.8704989814404,23.13122076327,11.8335086190488
"X16S.rRNA..cytosine.1402..N.4...methyltransferase..TIGR00006.",0,4.19709595376075,0,6.27799355882263,10.113687158827,10.1484888405814,6.68266832831979,3.73957370361435,6.41050271205296,12.5996214164576,3.61992409330536,8.23083423272636,5.75859244169487,9.46277213042865,3.94450287301626
"X1..5.phosphoribosyl..5...5.phosphoribosylamino.methylideneamino.imidazole.4.carboxamide.isomerase..TIGR00007.",0,6.29564393064113,0,12.5559871176453,8.09094972706163,9.47192291787597,1.67066708207995,7.47914740722869,4.27366847470198,4.72485803117159,14.4796963732214,6.58466738618109,11.9970675868643,15.2455773212462,0
"translation.initiation.factor.IF.1..TIGR00008.",0,5.24636994220094,10.0311493773661,5.0223948470581,4.04547486353081,0.676565922705427,0.835333541039974,0,2.13683423735099,12.5996214164576,1.80996204665268,4.93850053963581,1.91953081389829,4.73138606521433,0
"ribosomal.protein.L28..TIGR00009.",0,4.19709595376075,5.01557468868307,3.76679613529358,3.70835195823658,1.35313184541085,4.17666770519987,7.47914740722869,8.54733694940395,1.5749526770572,5.42988613995804,1.64616684654527,0.959765406949145,3.67996693961114,3.94450287301626
"hydrolase..TatD.family..TIGR00010.",0,12.5912878612823,18.3904405251712,11.3003884058807,13.8220391170636,12.1781866086977,10.0240024924797,7.47914740722869,10.6841711867549,15.749526770572,7.23984818661072,9.87700107927163,11.5171848833897,15.7712868840478,0
"Cys.tRNA.Pro..deacylase..TIGR00011.",0,2.09854797688038,6.68743291824409,1.25559871176453,2.02273743176541,4.05939553623256,2.50600062311992,11.218721110843,0,1.5749526770572,0,1.64616684654527,1.43964811042372,2.10283825120637,0
"ribosomal.protein.L29..TIGR00012.",0,1.04927398844019,0,6.27799355882263,1.34849162117694,0,0.835333541039974,3.73957370361435,0,0,0,0,1.43964811042372,0.525709562801592,0
"X4.oxalocrotonate.tautomerase.family.enzyme..TIGR00013.",0,0,0,0,1.68561452647117,0,0,0,0,0,0,0,0,0.525709562801592,0
