"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"sequence.specific.DNA.binding.transcription.factor.activity..GO.0003700.",783.045902346173,490.556023827069,918.248009856319,457.666567711359,9.46611423824984e-79,4.60999763402767e-76
"sugar.proton.symporter.activity..GO.0005351.",110.385414705383,75.0383623013412,131.795859500085,83.567135419273,6.39975622147939e-39,1.55834063993023e-36
"porin.activity..GO.0015288.",37.4649132899305,21.3727702367781,48.3191494147529,45.2893998097105,1.62478366986794e-24,2.6375654907523e-22
"motor.activity..GO.0003774.",57.8620458752448,34.4172759484068,101.869656761044,65.587765571121,7.8432224809077e-22,9.54912337050512e-20
"calcium.ion.binding..GO.0005509.",53.0693928113955,38.3925659402662,52.4973673691576,50.8632853298293,9.1735217406565e-17,8.93501017539943e-15
"mismatched.DNA.binding..GO.0030983.",48.4281770962899,30.344594830113,50.2514845298924,25.3435040822896,2.80911153558876e-11,2.28006219638621e-09
"nucleobase.transmembrane.transporter.activity..GO.0015205.",23.974375279781,15.7971564262952,24.3617768218959,19.2360209582721,1.70424346272618e-09,1.17713794608583e-07
"symporter.activity..GO.0015293.",12.9692048946334,9.74268648592438,14.7149780102699,14.7073050040245,1.93369683135249e-09,1.17713794608583e-07
"kinase.activity..GO.0016301.",279.595454966463,170.142972832625,320.257024679203,59.9659372462092,5.93384162063412e-09,3.21086763249869e-07
"IMP.dehydrogenase.activity..GO.0003938.",21.8142755824574,15.0687398863143,29.4032580562488,17.6301331292409,8.32990095278439e-09,4.056661764006e-07
"adenosylhomocysteinase.activity..GO.0004013.",22.7582419415297,14.9519563018283,26.2324881207405,19.9476647278665,2.10660334717208e-08,8.80832446510968e-07
"X.transferase.activity..transferring.acyl.groups.other.than.amino.acyl.groups..GO.0016747..",117.738798207044,75.4556782927056,147.376012880233,62.6680185593889,2.17042902631039e-08,8.80832446510968e-07
"X.transferase.activity..transferring.pentosyl.groups..GO.0016763..",28.5992497806238,20.9684097656315,40.0076962354425,23.5429367507326,4.30963801866006e-08,1.4991383679196e-06
"transmembrane.transporter.activity..GO.0022857.",74.0713971637874,48.3872864833769,86.3103818076213,31.9311285604833,4.17146746957062e-08,1.4991383679196e-06
"glutamate.dehydrogenase..NAD...activity..GO.0004352.",12.0128597748312,12.8841290331362,9.14739510039068,10.6970322633978,6.61216030723438e-08,2.14674804641543e-06
"succinate.dehydrogenase.activity..GO.0000104.",16.6965534108921,12.739449352105,28.0814895627781,22.4979598650719,1.18230418588196e-07,3.5986383657782e-06
"sulfuric.ester.hydrolase.activity..GO.0008484.",69.376483470742,36.1766597482448,68.0032506888976,31.3524498322562,1.4138061875257e-07,4.05013890191187e-06
"carboxy.lyase.activity..GO.0016831.",28.2628604530452,19.8149873734052,41.9726052690954,22.7833571352191,2.812712726217e-07,7.60995054259821e-06
"peptide.transporter.activity..GO.0015197.",41.9105744128455,29.5279764842394,40.3948486024035,26.9872333209541,6.02334588898816e-07,1.54387865680907e-05
"peroxiredoxin.activity..GO.0051920.",18.494730216656,13.9819031600678,25.5246896714741,17.5624948666963,6.56323838539946e-07,1.59814854684477e-05
"N.acetylmuramoyl.L.alanine.amidase.activity..GO.0008745.",26.3981697642609,16.0250586744897,35.4219784067558,22.4149640452036,1.33250307595318e-06,3.09013808566285e-05
"undecaprenyl.diphosphatase.activity..GO.0050380.",11.7493878843458,11.265928530491,11.970640366507,8.83018882267243,1.62169715640761e-06,3.58984779622958e-05
"X.oxidoreductase.activity..acting.on.the.CH.OH.group.of.donors..NAD.or.NADP.as.acceptor..GO.0016616..",83.0117875848675,44.0849021643376,123.28699080416,39.9612406110491,5.63300568822943e-06,0.000119272772615988
"urease.activity..GO.0009039.",13.0629338442145,12.5103873397792,8.15974436359894,8.53482004728714,1.30067112502748e-05,0.00026392784912016
"serine.type.D.Ala.D.Ala.carboxypeptidase.activity..GO.0009002.",21.7816177353753,15.6605899309787,24.2939657312131,15.424642092828,2.29075004434834e-05,0.000446238108639057
"potassium.transporting.ATPase.activity..GO.0008556.",10.7099002870891,10.2023265395773,13.4261416527062,13.7249462039276,4.25043322836284e-05,0.000796138839312579
"aromatic.amino.acid.transmembrane.transporter.activity..GO.0015173.",3.1986428369941,5.4776700161085,4.88302340473026,6.32918231167167,5.70005788335355e-05,0.000956201017502246
"maltose.transporting.porin.activity..GO.0015481.",3.94255011067388,4.1118237060385,8.59550723454123,11.1908981132395,6.08670052208822e-05,0.000956201017502246
"maltodextrin.transmembrane.transporter.activity..GO.0042958.",3.94255011067388,4.1118237060385,8.59550723454123,11.1908981132395,6.08670052208822e-05,0.000956201017502246
"thiamine.transporting.ATPase.activity..GO.0048502.",4.21472730921235,3.445281642986,3.22867870636852,4.38556698535406,5.49794338736557e-05,0.000956201017502246
"metalloaminopeptidase.activity..GO.0070006.",17.0143576118191,12.9182444595587,18.2654106627297,10.0773117543486,5.96088473198764e-05,0.000956201017502246
"amidase.activity..GO.0004040.",9.35508814625434,7.50741013437288,12.1139970746024,10.2996406272997,6.45976502167292e-05,0.000983095489235847
"phosphoglycerate.mutase.activity..GO.0004619.",4.16423483732755,6.61757804555567,3.30552627381781,4.1396055485057,7.80428092304678e-05,0.00115172266955266
"monosaccharide.transporting.ATPase.activity..GO.0015407.",19.8909432299682,13.1978526202061,18.3227836620816,15.3131472685028,8.99012990779888e-05,0.00128770390149943
"thiamine.binding..GO.0030975.",2.18923762499765,1.76956239701863,1.92960534784659,3.05788071757271,9.65537656587058e-05,0.00134347668216542
"glutamate.cysteine.ligase.activity..GO.0004357.",22.2420439272638,14.768522302207,29.3239841497355,14.4531883580306,0.000152532917039714,0.00206343140550947
"tRNA.dihydrouridine.synthase.activity..GO.0017150.",18.7414292144177,15.1997936930067,20.175938099024,10.4895094442445,0.000203948613872354,0.00268440472853612
"cytochrome.o.ubiquinol.oxidase.activity..GO.0008827.",12.1367353256836,9.555530195503,18.0644447008178,13.2629654733173,0.000402917815599034,0.00516370989991394
"X.pyruvate..water.dikinase.activity..GO.0008986..",17.5535038100606,11.650953885804,28.2376220636704,15.7617934619685,0.000443826852415106,0.00554214556733735
"peptide.proton.symporter.activity..GO.0015333.",2.16040046021977,2.62679039483221,5.91628760547137,7.92925253515226,0.000548241717310613,0.00620915619372718
"N.acetylglucosamine.transmembrane.transporter.activity..GO.0015572.",1.53907540340666,1.69324905057871,2.97513278752121,4.54096234547967,0.000537652885783173,0.00620915619372718
"dipeptide.transporter.activity..GO.0042936.",2.16040046021977,2.62679039483221,5.91628760547137,7.92925253515226,0.000548241717310613,0.00620915619372718
"tripeptide.transporter.activity..GO.0042937.",2.16040046021977,2.62679039483221,5.91628760547137,7.92925253515226,0.000548241717310613,0.00620915619372718
"lysine.decarboxylase.activity..GO.0008923.",3.17372691476365,3.17714587688085,4.29622769800099,5.91786586462444,0.000847959191090986,0.00938536650139342
"glutathione.regulated.potassium.exporter.activity..GO.0015503.",2.03338485631742,2.89837957424895,3.20952060577206,5.38184658662133,0.00097429982308735,0.0105440891965231
"phosphoribulokinase.activity..GO.0008974.",1.44475961632802,1.50591620331773,3.9902043784159,6.10542895793772,0.00102251320526274,0.0108253028470207
"dihydroorotase.activity..GO.0004151.",17.502249052708,9.22214831121243,15.890010016999,12.7429807474093,0.00111393451422473,0.011318310618539
"indolepyruvate.decarboxylase.activity..GO.0047434.",3.27428784217866,5.14418964742015,1.13942505670966,1.30488521424991,0.00111556244289502,0.011318310618539
"acetolactate.synthase.activity..GO.0003984.",40.3356709848203,25.2140909225257,46.1514242573679,27.9751883468995,0.00126086621243789,0.0125314662338215
"ATP.dependent.3..5..RNA.helicase.activity..GO.0034459.",2.03873679991462,2.23404291164014,3.51977662157618,4.82307437860141,0.00139993750459377,0.0136353912947434
"cysteine.synthase.activity..GO.0004124.",14.1836627043119,11.5045522539947,11.1637882529795,10.6658751392999,0.00154107972833087,0.014715800543081
"phosphatidylglycerol.membrane.oligosaccharide.glycerophosphotransferase.activity..GO.0008960.",1.98858612549517,2.30761375038939,6.16784390745047,10.1130704069099,0.0020621956521587,0.0193132554346401
"X.homogentisate.1.2.dioxygenase.activity..GO.0004411..",4.13354505773288,4.12053223791813,2.23166213550135,4.34947057385504,0.00215993022828293,0.0198469060598828
"metalloexopeptidase.activity..GO.0008235.",20.3714031289186,14.208321798775,26.8890343458177,8.73294371063496,0.00308388504602287,0.0278120743965396
"carbohydrate.transmembrane.transporter.activity..GO.0015144.",2.30124844639584,2.09292175012637,4.25473089097172,3.78332527629851,0.00317405458149287,0.0281048105670369
"RNA.ligase.activity..GO.0008452.",8.75889664277271,8.06590955865424,7.8879200422201,6.20949840196827,0.00330584807623398,0.0287490716629634
"N.acetylglucosamine.6.phosphate.deacetylase.activity..GO.0008448.",4.14134303318489,2.84316906699936,9.29022369559834,9.59487940432696,0.00344086613999415,0.029398277371529
"beta.fructofuranosidase.activity..GO.0004564.",2.20769100757455,3.37113222063981,9.22562257101868,11.8199228862828,0.00418766160160478,0.0345659525420598
"tRNA..uracil..methyltransferase.activity..GO.0016300.",2.42039079972936,2.21110984268511,2.63238648114615,3.31608564170524,0.00414331978650623,0.0345659525420598
"rRNA..cytosine..methyltransferase.activity..GO.0016434.",3.70560410312603,3.93284298645507,5.24778551409958,5.37027422349915,0.00429155604596241,0.0348331299063949
"X.guanosine.5..triphosphate.3..diphosphate.diphosphatase.activity..GO.0008894..",2.27925510530627,1.83872532858616,5.32385645040987,5.10749996387325,0.00436961684022555,0.0348853016588499
"rRNA.methyltransferase.activity..GO.0008649.",3.46648111507367,4.57211283304099,4.62171593950286,6.22399131744669,0.00446884333284598,0.0351020435983224
"transmembrane.signaling.receptor.activity..GO.0004888.",17.8345787563833,19.6038849433402,29.0526751753083,37.3705389573862,0.00491321593377092,0.0373865024960381
"potassium.channel.regulator.activity..GO.0015459.",1.649653177927,2.28891312107208,2.07847808972544,3.08806302027167,0.00484289534042283,0.0373865024960381
"X..2.3.dihydroxybenzoyl.adenylate.synthase.activity..GO.0008668..",2.2070629769321,2.82008392293721,6.99029947393402,5.85425929145536,0.00552607711511698,0.0414030700778765
"rRNA..uridine.C5...methyltransferase.activity..GO.0070041.",5.05440077569643,4.60699123181955,9.00763985580211,8.84933005445124,0.00561648573003028,0.0414428568261325
