"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"X.alpha.1.6.mannosyltransferase.activity..GO.0000009..",0,0,2.05863891265375,0,0,0,0,2.33594002988256,0.317449334144177,0,0,0,0,0,0
"X.alpha.1.2.mannosyltransferase.activity..GO.0000026..",0,0,1.02931945632687,0,0,1.6979320494788,0,0,0,0,0,0,0,0,0
"mannosyltransferase.activity..GO.0000030.",0,0,9.26387510694186,34.8073005404391,1.88615926367515,6.79172819791519,14.3908233081872,9.34376011953026,4.76174001216266,0,6.03915379502494,5.87825215537074,18.3462903655287,4.29025587044418,17.0731263799359
"adenine.deaminase.activity..GO.0000034.",0,5.25499293670154,7.20523619428811,0,5.65847779102546,5.09379614843639,7.19541165409361,9.34376011953026,10.1583786926137,6.10348167523438,11.1492070061999,11.7565043107415,8.33922289342213,10.9639872244685,0
"ACP.phosphopantetheine.attachment.site.binding.involved.in.fatty.acid.biosynthetic.process..GO.0000036.",3.92907589733244,0,1.02931945632687,0,1.88615926367515,3.3958640989576,1.43908233081872,0,4.44429067801848,0,2.32275145962498,0,0,0.47669509671602,0
"tRNA.binding..GO.0000049.",0,5.25499293670154,238.802113867835,147.261656132627,303.6716414517,258.085671520777,241.765831577545,268.633103436495,275.86347137129,244.139267009375,261.077264061847,272.163074793665,275.19435548293,315.095458929289,165.040221672714
"fatty.acyl.CoA.binding..GO.0000062.",0,5.25499293670154,1.02931945632687,5.35496931391371,0,0,4.31724699245617,2.33594002988256,2.22214533900924,4.06898778348959,2.32275145962498,1.17565043107415,4.16961144671107,0.47669509671602,0
"succinate.dehydrogenase.activity..GO.0000104.",0,0,26.7623058644987,69.6146010808782,16.9754333730764,10.1875922968728,10.0735763157311,35.0391004482385,27.9355414046876,18.3104450257031,35.7703724782247,17.6347564661122,34.1908138630307,27.6483156095291,0
"imidazoleglycerol.phosphate.synthase.activity..GO.0000107.",0,0,11.3225140195956,8.03245397087056,5.65847779102546,10.1875922968728,7.19541165409361,18.6875202390605,20.3167573852273,10.172469458724,14.8656093415999,16.4591060350381,17.5123680761865,16.6843283850607,5.6910421266453
"microfilament.motor.activity..GO.0000146.",0,0,0,0,0,0,1.43908233081872,0,0.317449334144177,0,0,0.587825215537075,0.833922289342213,0,0
"recombinase.activity..GO.0000150.",0,0,23.6743474955181,18.742392598698,33.9508667461528,28.8648448411396,14.3908233081872,11.6797001494128,23.8087000608133,2.03449389174479,19.5111122608498,32.9182120700762,40.8621921777685,28.1250107062452,0
"phosphorelay.sensor.kinase.activity..GO.0000155.",0,0,604.210520863874,457.849876339622,488.515249291865,675.776955692562,643.269801875969,270.969043466377,771.084432636206,830.073507831875,867.315395023967,838.826582571405,585.413447118234,971.504607107248,170.731263799359
"phosphorelay.response.regulator.activity..GO.0000156.",0,0,548.627270222223,401.622698543528,437.588949172635,623.141062158719,546.851285711115,280.312803585908,615.534258905559,669.348490384037,727.021206862618,732.430218559195,522.035353128226,748.887996940867,165.040221672714
"nucleotide.binding..GO.0000166.",0,0,266.59373918866,152.616625446541,175.412811521789,278.460856114523,244.643996239183,245.273703137669,226.341375244798,154.621535772604,199.756625527748,197.509272420457,202.643116310158,209.269147458333,0
"X3..5..exoribonuclease.activity..GO.0000175.",0,0,25.7329864081718,0,24.520070427777,28.8648448411396,20.1471526314621,32.7031604183559,35.871774758292,10.172469458724,39.9513251055496,29.3912607768537,32.5229692843463,34.3220469635534,5.6910421266453
"X.rRNA..adenine.N6.N6...dimethyltransferase.activity..GO.0000179..",0,0,9.26387510694186,8.03245397087056,20.7477519004267,27.1669127916608,15.8299056390059,14.0156401792954,17.7771627120739,16.2759511339583,16.2592602173748,26.4521346991684,18.3462903655287,21.9279744489369,5.6910421266453
"NAD..diphosphatase.activity..GO.0000210.",0,10.5099858734031,8.23455565061498,2.67748465695685,1.88615926367515,0,8.63449398491233,4.67188005976513,0.317449334144177,2.03449389174479,4.64550291924995,0,5.83745602539549,0.95339019343204,11.3820842532906
"tRNA.intron.endonuclease.activity..GO.0000213.",0,0,0,0,0,1.6979320494788,0,0,0.317449334144177,0,0.464550291924995,0,0.833922289342213,0,0
"C.22.sterol.desaturase.activity..GO.0000249.",0,5.25499293670154,0,0,1.88615926367515,0,0,0,0.634898668288354,0,0,0,0,0,0
"nitrilase.activity..GO.0000257.",0,0,0,0,0,0,1.43908233081872,0,0,0,0,0,0,0.95339019343204,0
"alanine.dehydrogenase.activity..GO.0000286.",0,0,0,0,3.77231852735031,1.6979320494788,0,0,5.71408801459519,0,6.50370408694994,11.7565043107415,11.674912050791,14.7775479981966,0
"magnesium.ion.binding..GO.0000287.",0,0,950.061858189704,599.756563158335,931.762676255526,1078.18685141904,902.304621423339,1153.95437476199,1008.53653457605,941.970671877839,1031.30164807349,1086.88882352805,1048.24031770316,1108.31609986475,762.599644970471
"endopolyphosphatase.activity..GO.0000298.",0,0,2.05863891265375,0,0,0,0,0,0.317449334144177,0,0.464550291924995,0,1.66784457868443,0,0
"nicotinamide.nucleotide.adenylyltransferase.activity..GO.0000309.",3.92907589733244,5.25499293670154,0,2.67748465695685,1.88615926367515,0,2.87816466163745,4.67188005976513,0.952348002432531,0,0.929100583849991,0.587825215537075,5.83745602539549,0.95339019343204,0
"xanthine.phosphoribosyltransferase.activity..GO.0000310.",0,0,2.05863891265375,8.03245397087056,5.65847779102546,3.3958640989576,1.43908233081872,14.0156401792954,5.71408801459519,8.13797556697917,2.78730175154997,0,1.66784457868443,3.33686567701214,0
"X.3.hydroxyanthranilate.3.4.dioxygenase.activity..GO.0000334..",0,0,0,2.67748465695685,0,1.6979320494788,0,0,1.58724667072089,0,0.464550291924995,0.587825215537075,0,0.47669509671602,0
"RNA.cap.binding..GO.0000339.",0,0,4.11727782530749,0,0,0,0,0,0.952348002432531,0,0,0,0,0,0
"X..R.R..butanediol.dehydrogenase.activity..GO.0000721..",0,0,0,5.35496931391371,0,0,0,0,0.317449334144177,0,0,0,0,0,0
"adenyl.nucleotide.exchange.factor.activity..GO.0000774.",0,0,4.11727782530749,8.03245397087056,5.65847779102546,10.1875922968728,0,0,7.61878401946025,10.172469458724,5.57460350309994,4.7026017242966,2.50176686802664,1.90678038686408,0
"inositol.heptakisphosphate.kinase.activity..GO.0000829.",0,0,0,0,0,0,1.43908233081872,0,0,0,0,0,0,0,0
"inositol.hexakisphosphate.4.kinase.activity..GO.0000830.",0,0,0,0,0,0,1.43908233081872,0,0,0,0,0,0,0,0
"inositol.hexakisphosphate.6.kinase.activity..GO.0000831.",0,0,0,0,0,0,1.43908233081872,0,0,0,0,0,0,0,0
"X.6.7.dimethyl.8.ribityllumazine.synthase.activity..GO.0000906..",0,0,9.26387510694186,0,1.88615926367515,1.6979320494788,12.9517409773685,2.33594002988256,6.66643601702772,2.03449389174479,5.11005321117495,5.29042693983367,2.50176686802664,1.90678038686408,0
"taurine.dioxygenase.activity..GO.0000908.",0,0,0,0,0,5.09379614843639,0,0,3.17449334144177,0,5.11005321117495,4.11477650875952,0,6.67373135402428,0
"RNA.polymerase.II.core.promoter.proximal.region.sequence.specific.DNA.binding..GO.0000978.",0,0,0,0,0,0,1.43908233081872,0,0,0,0.464550291924995,0,0,0,0
"sequence.specific.DNA.binding.RNA.polymerase.II.transcription.factor.activity..GO.0000981.",0,0,103.961265089014,10.7099386278274,35.8370260098279,18.6772525442668,4.31724699245617,16.3515802091779,64.1247654971238,0,64.1079402856494,15.871280819501,25.8515909696086,10.9639872244685,0
"RNA.polymerase.II.core.promoter.proximal.region.sequence.specific.DNA.binding.transcription.factor.activity..GO.0000982.",0,0,0,0,0,0,0,0,0,0,0.464550291924995,0,0,0,0
"bacterial.type.RNA.polymerase.core.promoter.proximal.region.sequence.specific.DNA.binding..GO.0000986.",0,0,1.02931945632687,2.67748465695685,0,0,0,0,0.317449334144177,4.06898778348959,0,0.587825215537075,0,0,0
"nucleic.acid.binding.transcription.factor.activity..GO.0001071.",0,0,2.05863891265375,8.03245397087056,0,5.09379614843639,1.43908233081872,7.00782008964769,0.634898668288354,10.172469458724,2.78730175154997,0.587825215537075,11.674912050791,0.95339019343204,5.6910421266453
"DNA.binding.transcription.antitermination.factor.activity..GO.0001073.",0,0,0,10.7099386278274,7.54463705470061,1.6979320494788,0,0,1.26979733657671,0,1.39365087577499,0,0,0.47669509671602,5.6910421266453
"RNA.polymerase.II.transcription.cofactor.activity..GO.0001104.",0,0,9.26387510694186,0,5.65847779102546,3.3958640989576,5.75632932327489,7.00782008964769,7.93623335360443,0,6.03915379502494,0,4.16961144671107,1.90678038686408,0
"guanine.nucleotide.transmembrane.transporter.activity..GO.0001409.",0,0,2.05863891265375,0,1.88615926367515,0,0,0,0,0,0,0.587825215537075,0,0,0
"dihydronicotinamide.riboside.quinone.reductase.activity..GO.0001512.",0,0,0,0,0,0,0,0,3.17449334144177,2.03449389174479,2.78730175154997,1.76347564661122,0.833922289342213,1.90678038686408,0
"lipopolysaccharide.binding..GO.0001530.",0,0,4.11727782530749,0,1.88615926367515,0,0,7.00782008964769,1.58724667072089,0,3.25185204347497,0,3.33568915736885,0.47669509671602,0
"ATPase.activator.activity..GO.0001671.",0,0,0,0,0,0,0,0,0,0,0.464550291924995,0,0.833922289342213,0,0
"sialate.O.acetylesterase.activity..GO.0001681.",0,0,0,0,0,0,1.43908233081872,0,0.317449334144177,0,0,0,2.50176686802664,0,0
"L.amino.acid.oxidase.activity..GO.0001716.",0,0,0,0,0,1.6979320494788,0,0,0,0,0,0,0,0,0
"lipid.kinase.activity..GO.0001727.",0,0,0,0,0,0,0,0,0.634898668288354,0,0.929100583849991,0,3.33568915736885,0,0
"prenylcysteine.oxidase.activity..GO.0001735.",0,0,0,0,0,1.6979320494788,0,0,0.634898668288354,0,0.464550291924995,0,0,0,0
"aminocarboxymuconate.semialdehyde.decarboxylase.activity..GO.0001760.",0,0,0,0,0,0,0,0,0,2.03449389174479,0,1.17565043107415,0.833922289342213,0,0
"nucleoside.binding..GO.0001882.",0,5.25499293670154,20.5863891265375,24.0973619126117,11.3169555820509,13.5834563958304,21.5862349622808,14.0156401792954,10.4758280267578,22.3794328091927,17.6529110931498,11.7565043107415,5.00353373605328,9.5339019343204,5.6910421266453
