"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"ribosomal.protein.L35..TIGR00001.",0,3.73957370361435,0,0,3.34371645912204,1.5749526770572,2.51119742352905,0,2.69698324235388,0,0.959765406949145,0.676565922705427,0.835333541039974,0.525709562801592,3.94450287301626
"ribosomal.protein.S16..TIGR00002.",0,0,1.04927398844019,0,1.67185822956102,6.29981070822879,2.51119742352905,1.80996204665268,3.03410614764811,0,3.83906162779658,2.02969776811628,5.84733478727982,4.20567650241273,0
"copper.ion.binding.protein..TIGR00003.",0,41.1353107397578,20.9854797688038,2.13683423735099,20.0622987547323,17.3244794476292,16.3227832529388,21.7195445598322,14.8334078329463,3.29233369309054,6.23847514516944,3.38282961352713,5.01200124623984,6.83422431642069,0
"reactive.intermediate.imine.deaminase..TIGR00004.",0,7.47914740722869,2.09854797688038,2.13683423735099,3.34371645912204,4.72485803117159,2.51119742352905,1.80996204665268,5.73108939000199,6.58466738618109,4.31894433127115,1.35313184541085,2.50600062311992,5.25709562801592,0
"pseudouridine.synthase..RluA.family..TIGR00005.",8.2959462835097,0,35.6753156069664,32.0525135602648,40.1245975094645,25.1992428329152,11.3003884058807,47.0590132129697,28.6554469500099,42.8003380101771,38.8704989814404,25.0329391401008,25.0600062311992,23.13122076327,11.8335086190488
"X16S.rRNA..cytosine.1402..N.4...methyltransferase..TIGR00006.",0,3.73957370361435,4.19709595376075,6.41050271205296,0,12.5996214164576,6.27799355882263,3.61992409330536,10.113687158827,8.23083423272636,5.75859244169487,10.1484888405814,6.68266832831979,9.46277213042865,3.94450287301626
"X1..5.phosphoribosyl..5...5.phosphoribosylamino.methylideneamino.imidazole.4.carboxamide.isomerase..TIGR00007.",0,7.47914740722869,6.29564393064113,4.27366847470198,0,4.72485803117159,12.5559871176453,14.4796963732214,8.09094972706163,6.58466738618109,11.9970675868643,9.47192291787597,1.67066708207995,15.2455773212462,0
"translation.initiation.factor.IF.1..TIGR00008.",0,0,5.24636994220094,2.13683423735099,10.0311493773661,12.5996214164576,5.0223948470581,1.80996204665268,4.04547486353081,4.93850053963581,1.91953081389829,0.676565922705427,0.835333541039974,4.73138606521433,0
"ribosomal.protein.L28..TIGR00009.",0,7.47914740722869,4.19709595376075,8.54733694940395,5.01557468868307,1.5749526770572,3.76679613529358,5.42988613995804,3.70835195823658,1.64616684654527,0.959765406949145,1.35313184541085,4.17666770519987,3.67996693961114,3.94450287301626
"hydrolase..TatD.family..TIGR00010.",0,7.47914740722869,12.5912878612823,10.6841711867549,18.3904405251712,15.749526770572,11.3003884058807,7.23984818661072,13.8220391170636,9.87700107927163,11.5171848833897,12.1781866086977,10.0240024924797,15.7712868840478,0
